unit,landuse,geo\time	2015 	2012 	2009 
KM2,LUD4,ES2	110 	196 	231 
KM2,LUD4,ES21	15 u	25 u	51 u
KM2,LUD4,ES22	17 u	27 u	40 u
KM2,LUD4,ES23	8 u	7 u	: 
KM2,LUD4,ES24	70 	137 	140 
KM2,LUD4,ES3	81 	71 	91 
KM2,LUD4,ES30	81 	71 	91 
KM2,LUD4,ES4	804 	997 	1329 
KM2,LUD4,ES41	215 	284 	373 
KM2,LUD4,ES42	239 	215 	293 
KM2,LUD4,ES43	350 	498 	663 
KM2,LUD4,ES5	286 	293 	346 
KM2,LUD4,ES51	133 	153 	137 
KM2,LUD4,ES52	153 	140 	209 
KM2,LUD4,ES6	401 	421 	453 
KM2,LUD4,ES61	366 	376 	407 
KM2,LUD4,ES62	36 u	44 	46 u
KM2,LUD4,EU27_2007	6408 	6683 	: 
KM2,LUD4,EU27_2020	5965 	: 	: 
KM2,LUD4,EU28	6485 	: 	: 
KM2,LUD4,EU_V	6041 	6352 	7362 
KM2,LUD4,FI	47 u	51 u	86 
KM2,LUD4,FI1	47 u	51 u	86 
KM2,LUD4,FI19	16 u	: 	9 u
KM2,LUD4,FI1C	18 u	: 	: 
KM2,LUD4,FI1D	13 u	51 u	77 
KM2,LUD4,FR	683 	540 	634 
KM2,LUD4,FR1	39 u	12 u	34 u
KM2,LUD4,FR10	39 u	12 u	34 u
KM2,LUD4,FR2	122 	114 	137 
KM2,LUD4,FR21	4 u	4 u	21 u
KM2,LUD4,FR22	30 u	27 u	17 u
KM2,LUD4,FR23	39 u	29 u	35 u
KM2,LUD4,FR24	13 u	: 	17 u
KM2,LUD4,FR25	24 u	41 u	31 u
KM2,LUD4,FR26	13 u	13 u	17 u
KM2,LUD4,FR3	26 u	14 u	15 u
KM2,LUD4,FR30	26 u	14 u	15 u
KM2,LUD4,FR4	51 u	53 u	46 u
KM2,LUD4,FR41	29 u	25 u	34 u
KM2,LUD4,FR43	22 u	28 u	13 u
KM2,LUD4,FR5	175 	116 	115 
KM2,LUD4,FR51	72 	27 u	26 u
KM2,LUD4,FR52	60 	55 u	50 u
KM2,LUD4,FR53	43 u	34 u	39 u
KM2,LUD4,FR6	116 	88 	114 
KM2,LUD4,FR61	79 	38 u	31 u
KM2,LUD4,FR62	29 u	36 u	53 
KM2,LUD4,FR63	8 u	14 u	31 u
KM2,LUD4,FR7	53 	78 	66 
KM2,LUD4,FR71	53 	60 	66 
KM2,LUD4,FR72	: 	18 u	: 
KM2,LUD4,FR8	101 	65 	107 
KM2,LUD4,FR81	31 u	36 u	68 
KM2,LUD4,FR82	59 u	29 u	11 u
KM2,LUD4,FR83	11 u	: 	28 u
KM2,LUD4,HR	77 	: 	: 
KM2,LUD4,HR0	77 	: 	: 
KM2,LUD4,HR03	46 u	: 	: 
KM2,LUD4,HR04	31 u	: 	: 
KM2,LUD4,HU	214 	363 	542 
KM2,LUD4,HU1	60 u	100 	107 
KM2,LUD4,HU10	60 u	100 	107 
KM2,LUD4,HU2	48 u	65 u	105 
KM2,LUD4,HU21	16 u	27 u	32 u
KM2,LUD4,HU22	: 	: 	10 u
KM2,LUD4,HU23	32 u	38 u	63 u
KM2,LUD4,HU3	106 	198 	330 
KM2,LUD4,HU31	35 u	31 u	75 
KM2,LUD4,HU32	16 u	87 	117 
KM2,LUD4,HU33	56 u	80 	138 
KM2,LUD4,IE	61 u	103 	18 u
KM2,LUD4,IE0	61 u	103 	18 u
KM2,LUD4,IE01	23 u	41 	: 
KM2,LUD4,IE02	38 u	62 u	18 u
KM2,LUD4,IT	388 	285 	328 
KM2,LUD4,ITC	36 u	61 	33 u
KM2,LUD4,ITC1	12 u	29 u	9 u
KM2,LUD4,ITC3	: 	14 u	: 
KM2,LUD4,ITC4	23 u	18 u	24 u
KM2,LUD4,ITF	156 	83 	53 u
KM2,LUD4,ITF1	35 u	10 u	: 
KM2,LUD4,ITF2	29 u	: 	16 u
KM2,LUD4,ITF3	27 u	26 u	23 u
KM2,LUD4,ITF5	51 	38 u	14 u
KM2,LUD4,ITF6	14 u	10 u	: 
KM2,LUD4,ITG	62 	20 u	53 u
KM2,LUD4,ITG1	13 u	12 u	19 u
KM2,LUD4,ITG2	49 	8 u	34 u
KM2,LUD4,ITH	58 	66 	94 
KM2,LUD4,ITH1	: 	: 	8 u
KM2,LUD4,ITH2	: 	6 u	18 u
KM2,LUD4,ITH3	: 	: 	12 u
KM2,LUD4,ITH4	11 u	7 u	11 u
KM2,LUD4,ITH5	48 u	53 u	44 u
KM2,LUD4,ITI	75 	55 u	95 
KM2,LUD4,ITI1	30 u	15 u	69 u
KM2,LUD4,ITI2	11 u	: 	: 
KM2,LUD4,ITI3	11 u	13 u	: 
KM2,LUD4,ITI4	23 u	27 u	26 u
KM2,LUD4,LT	25 u	38 u	69 u
KM2,LUD4,LT0	25 u	38 u	69 u
KM2,LUD4,LT00	25 u	38 u	69 u
KM2,LUD4,LU	: 	10 u	9 u
KM2,LUD4,LU0	: 	10 u	9 u
KM2,LUD4,LU00	: 	10 u	9 u
KM2,LUD4,LV	12 u	33 u	110 
KM2,LUD4,LV0	12 u	33 u	110 
KM2,LUD4,LV00	12 u	33 u	110 
KM2,LUD4,NL	205 	131 	68 
KM2,LUD4,NL1	35 u	28 u	17 u
KM2,LUD4,NL13	35 u	28 u	17 u
KM2,LUD4,NL2	45 u	69 u	37 u
KM2,LUD4,NL22	45 u	26 u	37 u
KM2,LUD4,NL23	: 	43 u	: 
KM2,LUD4,NL3	84 u	: 	: 
KM2,LUD4,NL32	84 u	: 	: 
KM2,LUD4,NL4	41 u	34 u	13 u
KM2,LUD4,NL41	41 u	34 u	13 u
KM2,LUD4,PL	408 	484 	373 
KM2,LUD4,PL1	93 	99 	37 u
KM2,LUD4,PL11	24 u	29 u	17 u
KM2,LUD4,PL12	69 	70 	20 u
KM2,LUD4,PL2	68 	102 	22 u
KM2,LUD4,PL21	30 u	43 u	11 u
KM2,LUD4,PL22	39 u	59 	11 u
KM2,LUD4,PL3	62 	57 u	85 
KM2,LUD4,PL31	15 u	27 u	17 u
KM2,LUD4,PL32	35 u	15 u	17 u
KM2,LUD4,PL33	12 u	14 u	50 u
KM2,LUD4,PL4	42 u	56 u	67 u
KM2,LUD4,PL41	29 u	41 u	67 u
KM2,LUD4,PL42	13 u	15 u	: 
KM2,LUD4,PL5	49 u	67 	39 u
KM2,LUD4,PL51	39 u	39 u	16 u
KM2,LUD4,PL52	10 u	27 u	23 u
KM2,LUD4,PL6	94 	104 	124 
KM2,LUD4,PL61	32 u	46 u	53 u
KM2,LUD4,PL62	12 u	14 u	19 u
KM2,LUD4,PL63	50 	44 u	52 u
KM2,LUD4,PT	156 	126 	144 
KM2,LUD4,PT1	156 	126 	144 
KM2,LUD4,PT11	65 	33 u	: 
KM2,LUD4,PT15	15 u	8 u	: 
KM2,LUD4,PT16	27 u	55 	91 
KM2,LUD4,PT18	49 u	31 u	52 u
KM2,LUD4,RO	131 	109 	: 
KM2,LUD4,RO1	67 u	66 u	: 
KM2,LUD4,RO11	53 u	46 u	: 
KM2,LUD4,RO12	14 u	20 u	: 
KM2,LUD4,RO2	28 u	14 u	: 
KM2,LUD4,RO21	13 u	: 	: 
KM2,LUD4,RO22	14 u	14 u	: 
KM2,LUD4,RO4	37 u	29 u	: 
KM2,LUD4,RO41	23 u	14 u	: 
KM2,LUD4,RO42	14 u	14 u	: 
KM2,LUD4,SE	81 	115 	149 
KM2,LUD4,SE1	13 u	20 u	73 
KM2,LUD4,SE11	: 	: 	35 u
KM2,LUD4,SE12	13 u	20 u	38 
KM2,LUD4,SE2	45 u	74 	52 
KM2,LUD4,SE21	13 u	20 u	42 u
KM2,LUD4,SE22	8 u	: 	: 
KM2,LUD4,SE23	24 u	54 u	10 u
KM2,LUD4,SE3	23 u	21 u	24 u
KM2,LUD4,SE32	15 u	: 	: 
KM2,LUD4,SE33	8 u	21 u	24 u
KM2,LUD4,SI	6 u	29 u	14 u
KM2,LUD4,SI0	6 u	29 u	14 u
KM2,LUD4,SI04	6 u	29 u	14 u
KM2,LUD4,SK	130 	149 	87 
KM2,LUD4,SK0	130 	149 	87 
KM2,LUD4,SK01	11 u	5 u	: 
KM2,LUD4,SK02	26 u	66 u	41 u
KM2,LUD4,SK03	: 	12 u	31 u
KM2,LUD4,SK04	94 	67 	16 u
KM2,LUD4,UK	520 	497 	684 
KM2,LUD4,UKC	21 u	8 u	67 
KM2,LUD4,UKC1	21 u	8 u	67 
KM2,LUD4,UKD	94 	48 u	79 
KM2,LUD4,UKD1	: 	: 	9 u
KM2,LUD4,UKD3	36 u	: 	15 u
KM2,LUD4,UKD4	45 u	30 u	54 u
KM2,LUD4,UKD6	: 	5 u	: 
KM2,LUD4,UKD7	13 u	13 u	: 
KM2,LUD4,UKE	88 	94 	118 
KM2,LUD4,UKE1	7 u	12 u	14 u
KM2,LUD4,UKE2	17 u	20 u	14 u
KM2,LUD4,UKE3	4 u	: 	17 u
KM2,LUD4,UKE4	59 u	62 	72 
KM2,LUD4,UKF	13 u	55 u	48 
KM2,LUD4,UKF1	: 	17 u	34 u
KM2,LUD4,UKF2	13 u	39 u	13 u
KM2,LUD4,UKG	61 u	45 	16 u
KM2,LUD4,UKG1	32 u	15 u	16 u
KM2,LUD4,UKG2	29 u	30 u	: 
KM2,LUD4,UKH	45 u	24 u	66 u
KM2,LUD4,UKH1	9 u	17 u	9 u
KM2,LUD4,UKH3	37 u	7 u	57 u
KM2,LUD4,UKI	16 u	27 u	: 
KM2,LUD4,UKI6	16 u	27 u	: 
KM2,LUD4,UKJ	36 u	49 u	41 u
KM2,LUD4,UKJ1	18 u	10 u	8 u
KM2,LUD4,UKJ2	18 u	19 u	: 
KM2,LUD4,UKJ3	: 	20 u	33 u
KM2,LUD4,UKK	55 u	46 u	94 
KM2,LUD4,UKK1	21 u	21 u	17 u
KM2,LUD4,UKK2	14 u	: 	19 u
KM2,LUD4,UKK3	20 u	14 u	34 u
KM2,LUD4,UKK4	: 	11 u	23 u
KM2,LUD4,UKL	19 u	18 u	25 u
KM2,LUD4,UKL1	19 u	18 u	25 u
KM2,LUD4,UKM	42 u	64 	110 
KM2,LUD4,UKM2	31 u	39 u	63 u
KM2,LUD4,UKM3	: 	: 	41 u
KM2,LUD4,UKM6	11 u	24 u	7 u
KM2,LUD4,UKN	29 u	20 u	21 u
KM2,LUD4,UKN0	29 u	20 u	21 u
KM2,LUD5,AT	122 	91 	96 
KM2,LUD5,AT1	57 	49 	69 u
KM2,LUD5,AT11	7 u	25 u	29 u
KM2,LUD5,AT12	39 u	19 u	24 u
KM2,LUD5,AT13	11 u	6 u	16 u
KM2,LUD5,AT2	28 u	10 u	4 u
KM2,LUD5,AT21	28 u	7 u	4 u
KM2,LUD5,AT22	: 	3 u	: 
KM2,LUD5,AT3	37 	31 	23 
KM2,LUD5,AT31	31 u	21 u	14 u
KM2,LUD5,AT32	6 u	: 	3 u
KM2,LUD5,AT34	: 	10 u	5 u
KM2,LUD5,BE	67 	82 	53 u
KM2,LUD5,BE2	44 	12 u	33 u
KM2,LUD5,BE21	35 u	: 	: 
KM2,LUD5,BE23	: 	12 u	16 u
KM2,LUD5,BE25	9 u	: 	17 u
KM2,LUD5,BE3	22 u	70 	20 u
KM2,LUD5,BE31	: 	21 u	: 
KM2,LUD5,BE34	11 u	38 u	20 u
KM2,LUD5,BE35	11 u	11 u	: 
KM2,LUD5,BG	96 	69 	: 
KM2,LUD5,BG3	26 u	43 	: 
KM2,LUD5,BG31	26 u	23 u	: 
KM2,LUD5,BG32	: 	14 u	: 
KM2,LUD5,BG34	: 	6 u	: 
KM2,LUD5,BG4	70 	26 u	: 
KM2,LUD5,BG41	27 u	12 u	: 
KM2,LUD5,BG42	43 u	14 u	: 
KM2,LUD5,CY	23 	53 	: 
KM2,LUD5,CY0	23 	53 	: 
KM2,LUD5,CY00	23 	53 	: 
KM2,LUD5,CZ	57 	56 u	37 u
KM2,LUD5,CZ0	57 	56 u	37 u
KM2,LUD5,CZ01	: 	: 	20 u
KM2,LUD5,CZ02	14 u	: 	: 
KM2,LUD5,CZ03	: 	14 u	: 
KM2,LUD5,CZ05	14 u	14 u	: 
KM2,LUD5,CZ06	14 u	28 u	: 
KM2,LUD5,CZ07	15 u	: 	: 
KM2,LUD5,CZ08	: 	: 	18 u
KM2,LUD5,DE	496 	330 	346 
KM2,LUD5,DE1	71 	29 u	17 u
KM2,LUD5,DE11	26 u	14 u	17 u
KM2,LUD5,DE13	33 u	: 	: 
KM2,LUD5,DE14	12 u	14 u	: 
KM2,LUD5,DE2	89 	96 	17 u
KM2,LUD5,DE21	15 u	49 u	8 u
KM2,LUD5,DE22	13 u	: 	: 
KM2,LUD5,DE23	21 u	5 u	: 
KM2,LUD5,DE25	: 	14 u	: 
KM2,LUD5,DE26	24 u	: 	9 u
KM2,LUD5,DE27	15 u	28 u	: 
KM2,LUD5,DE3	11 u	: 	: 
KM2,LUD5,DE30	11 u	: 	: 
KM2,LUD5,DE4	40 u	30 u	51 u
KM2,LUD5,DE40	40 u	30 u	51 u
KM2,LUD5,DE6	11 u	: 	: 
KM2,LUD5,DE60	11 u	: 	: 
KM2,LUD5,DE7	39 u	36 u	11 u
KM2,LUD5,DE71	27 u	36 u	: 
KM2,LUD5,DE72	12 u	: 	: 
KM2,LUD5,DE73	: 	: 	11 u
KM2,LUD5,DE8	: 	14 u	: 
KM2,LUD5,DE80	: 	14 u	: 
KM2,LUD5,DE9	20 u	: 	: 
KM2,LUD5,DE91	14 u	: 	: 
KM2,LUD5,DE94	6 u	: 	: 
KM2,LUD5,DEA	60 	36 u	106 
KM2,LUD5,DEA1	13 u	: 	: 
KM2,LUD5,DEA2	47 u	21 u	52 u
KM2,LUD5,DEA4	: 	15 u	17 u
KM2,LUD5,DEA5	: 	: 	37 u
KM2,LUD5,DEB	39 u	45 u	49 u
KM2,LUD5,DEB1	16 u	31 u	11 u
KM2,LUD5,DEB2	: 	: 	20 u
KM2,LUD5,DEB3	24 u	14 u	18 u
KM2,LUD5,DEC	25 u	: 	15 u
KM2,LUD5,DEC0	25 u	: 	15 u
KM2,LUD5,DED	40 u	15 u	18 u
KM2,LUD5,DED2	11 u	: 	: 
KM2,LUD5,DED4	29 u	15 u	18 u
KM2,LUD5,DEE	31 u	7 u	29 u
KM2,LUD5,DEE0	31 u	7 u	29 u
KM2,LUD5,DEF	7 u	7 u	: 
KM2,LUD5,DEF0	7 u	7 u	: 
KM2,LUD5,DEG	13 u	14 u	34 u
KM2,LUD5,DEG0	13 u	14 u	34 u
KM2,LUD5,DK	49 u	64 	101 
KM2,LUD5,DK0	49 u	64 	101 
KM2,LUD5,DK02	16 u	13 u	32 u
KM2,LUD5,DK04	23 u	37 u	52 u
KM2,LUD5,DK05	9 u	14 u	17 u
KM2,LUD5,EE	: 	: 	36 u
KM2,LUD5,EE0	: 	: 	36 u
KM2,LUD5,EE00	: 	: 	36 u
KM2,LUD5,EL	96 	159 	147 
KM2,LUD5,EL3	16 u	: 	33 u
KM2,LUD5,EL30	16 u	: 	33 u
KM2,LUD5,EL4	20 u	45 u	16 u
KM2,LUD5,EL42	8 u	8 u	: 
KM2,LUD5,EL43	12 u	37 u	16 u
KM2,LUD5,EL5	24 u	52 	49 u
KM2,LUD5,EL51	10 u	8 u	28 u
KM2,LUD5,EL52	14 u	32 u	: 
KM2,LUD5,EL53	: 	12 u	21 u
KM2,LUD5,EL6	36 u	63 	50 u
KM2,LUD5,EL61	12 u	11 u	21 u
KM2,LUD5,EL63	12 u	: 	: 
KM2,LUD5,EL64	: 	14 u	13 u
KM2,LUD5,EL65	12 u	38 u	16 u
KM2,LUD5,ES	486 	667 	593 
KM2,LUD5,ES1	46 u	73 	116 
KM2,LUD5,ES11	46 u	73 	76 
KM2,LUD5,ES12	: 	: 	13 u
KM2,LUD5,ES13	: 	: 	28 u
KM2,LUD5,ES2	43 u	108 	68 
KM2,LUD5,ES21	11 u	20 u	10 u
KM2,LUD5,ES22	9 u	27 u	13 u
KM2,LUD5,ES23	: 	27 u	18 u
KM2,LUD5,ES24	23 u	34 u	27 u
KM2,LUD5,ES3	77 	79 	62 u
KM2,LUD5,ES30	77 	79 	62 u
KM2,LUD5,ES4	139 	209 	159 
KM2,LUD5,ES41	25 u	33 u	11 u
KM2,LUD5,ES42	86 	104 	86 
KM2,LUD5,ES43	28 u	72 	62 u
KM2,LUD5,ES5	71 	109 	47 
KM2,LUD5,ES51	25 u	47 u	: 
KM2,LUD5,ES52	35 u	50 u	47 
KM2,LUD5,ES53	11 u	12 u	: 
KM2,LUD5,ES6	110 	89 	141 
KM2,LUD5,ES61	84 	61 	110 
KM2,LUD5,ES62	25 u	28 u	31 u
KM2,LUD5,EU27_2007	4089 	4403 	: 
KM2,LUD5,EU27_2020	3684 	: 	: 
KM2,LUD5,EU28	4104 	: 	: 
KM2,LUD5,EU_V	3886 	4081 	3891 
KM2,LUD5,FI	139 	99 	55 
KM2,LUD5,FI1	139 	99 	55 
KM2,LUD5,FI19	42 u	21 u	37 u
KM2,LUD5,FI1B	16 u	10 u	: 
KM2,LUD5,FI1C	35 u	18 u	8 u
KM2,LUD5,FI1D	47 u	50 u	9 u
KM2,LUD5,FR	416 	493 	578 
KM2,LUD5,FR1	12 u	28 u	34 u
KM2,LUD5,FR10	12 u	28 u	34 u
KM2,LUD5,FR2	63 	66 	127 
KM2,LUD5,FR21	12 u	11 u	33 u
KM2,LUD5,FR22	: 	: 	9 u
KM2,LUD5,FR23	12 u	19 u	35 u
KM2,LUD5,FR24	39 u	35 u	51 u
KM2,LUD5,FR3	13 u	14 u	17 u
KM2,LUD5,FR30	13 u	14 u	17 u
KM2,LUD5,FR4	73 	66 	55 u
KM2,LUD5,FR41	13 u	12 u	34 u
KM2,LUD5,FR42	60 u	42 u	13 u
KM2,LUD5,FR43	: 	12 u	8 u
KM2,LUD5,FR5	106 	77 	67 u
KM2,LUD5,FR51	31 u	29 u	50 u
KM2,LUD5,FR52	40 u	28 u	17 u
KM2,LUD5,FR53	35 u	20 u	: 
KM2,LUD5,FR6	39 u	42 	113 
KM2,LUD5,FR61	39 u	32 u	98 
KM2,LUD5,FR62	: 	3 u	15 u
KM2,LUD5,FR63	: 	7 u	: 
KM2,LUD5,FR7	44 u	106 	101 
KM2,LUD5,FR71	16 u	79 	55 
KM2,LUD5,FR72	28 u	26 u	46 u
KM2,LUD5,FR8	66 	94 	65 
KM2,LUD5,FR81	57 u	42 u	49 
KM2,LUD5,FR82	10 u	32 u	16 u
KM2,LUD5,FR83	: 	20 u	: 
KM2,LUD5,HR	16 u	: 	: 
KM2,LUD5,HR0	16 u	: 	: 
KM2,LUD5,HR03	16 u	: 	: 
KM2,LUD5,HU	36 u	9 u	83 
KM2,LUD5,HU1	18 u	: 	26 u
KM2,LUD5,HU10	18 u	: 	26 u
KM2,LUD5,HU2	18 u	9 u	41 u
KM2,LUD5,HU21	18 u	9 u	17 u
KM2,LUD5,HU22	: 	: 	7 u
KM2,LUD5,HU23	: 	: 	16 u
KM2,LUD5,HU3	: 	: 	17 u
KM2,LUD5,HU33	: 	: 	17 u
KM2,LUD5,IE	42 u	14 u	127 
KM2,LUD5,IE0	42 u	14 u	127 
KM2,LUD5,IE01	31 u	14 u	59 u
KM2,LUD5,IE02	11 u	: 	68 
KM2,LUD5,IT	517 	803 	777 
KM2,LUD5,ITC	122 	135 	143 
KM2,LUD5,ITC1	46 u	30 u	43 u
KM2,LUD5,ITC2	: 	17 u	12 u
KM2,LUD5,ITC3	14 u	: 	: 
KM2,LUD5,ITC4	62 	88 	88 
KM2,LUD5,ITF	84 	169 	298 
KM2,LUD5,ITF1	: 	21 u	: 
KM2,LUD5,ITF2	: 	14 u	14 u
KM2,LUD5,ITF3	22 u	27 u	71 u
KM2,LUD5,ITF4	32 u	56 u	122 
KM2,LUD5,ITF5	: 	14 u	15 u
KM2,LUD5,ITF6	30 u	37 u	77 
KM2,LUD5,ITG	119 	255 	84 
KM2,LUD5,ITG1	106 	215 	19 u
KM2,LUD5,ITG2	13 u	40 u	65 u
KM2,LUD5,ITH	113 	90 	121 
KM2,LUD5,ITH1	10 u	: 	6 u
KM2,LUD5,ITH2	: 	13 u	: 
KM2,LUD5,ITH3	58 	69 	42 u
KM2,LUD5,ITH4	: 	7 u	: 
KM2,LUD5,ITH5	45 u	: 	74 
KM2,LUD5,ITI	80 	154 	130 
KM2,LUD5,ITI1	43 u	66 	61 u
KM2,LUD5,ITI2	: 	14 u	15 u
KM2,LUD5,ITI3	: 	50 u	37 u
KM2,LUD5,ITI4	37 u	24 u	17 u
KM2,LUD5,LT	30 u	: 	16 u
KM2,LUD5,LT0	30 u	: 	16 u
KM2,LUD5,LT00	30 u	: 	16 u
KM2,LUD5,LU	: 	20 u	: 
KM2,LUD5,LU0	: 	20 u	: 
KM2,LUD5,LU00	: 	20 u	: 
KM2,LUD5,LV	24 u	12 u	: 
KM2,LUD5,LV0	24 u	12 u	: 
KM2,LUD5,LV00	24 u	12 u	: 
KM2,LUD5,NL	115 	205 	49 u
KM2,LUD5,NL1	33 u	49 u	: 
KM2,LUD5,NL11	: 	7 u	: 
KM2,LUD5,NL12	33 u	25 u	: 
KM2,LUD5,NL13	: 	16 u	: 
KM2,LUD5,NL2	19 u	35 u	7 u
KM2,LUD5,NL21	19 u	: 	: 
KM2,LUD5,NL22	: 	14 u	7 u
KM2,LUD5,NL23	: 	21 u	: 
KM2,LUD5,NL3	63 u	53 u	27 u
KM2,LUD5,NL31	: 	: 	12 u
KM2,LUD5,NL32	18 u	13 u	: 
KM2,LUD5,NL33	45 u	23 u	15 u
KM2,LUD5,NL34	: 	17 u	: 
KM2,LUD5,NL4	: 	69 	16 u
KM2,LUD5,NL41	: 	35 u	16 u
KM2,LUD5,NL42	: 	33 u	: 
KM2,LUD5,PL	535 	448 	200 
KM2,LUD5,PL1	66 	36 u	17 u
KM2,LUD5,PL11	23 u	21 u	: 
KM2,LUD5,PL12	43 u	14 u	17 u
KM2,LUD5,PL2	120 	98 	33 u
KM2,LUD5,PL21	13 u	15 u	15 u
KM2,LUD5,PL22	107 	84 	18 u
KM2,LUD5,PL3	69 	107 	50 u
KM2,LUD5,PL31	: 	54 u	18 u
KM2,LUD5,PL32	29 u	23 u	33 u
KM2,LUD5,PL33	26 u	30 u	: 
KM2,LUD5,PL34	14 u	: 	: 
KM2,LUD5,PL4	117 	81 	50 u
KM2,LUD5,PL41	91 	55 u	33 u
KM2,LUD5,PL42	12 u	: 	17 u
KM2,LUD5,PL43	14 u	26 u	: 
KM2,LUD5,PL5	42 u	28 u	17 u
KM2,LUD5,PL51	29 u	: 	: 
KM2,LUD5,PL52	13 u	28 u	17 u
KM2,LUD5,PL6	120 	97 	34 u
KM2,LUD5,PL61	33 u	56 u	: 
KM2,LUD5,PL62	41 u	: 	17 u
KM2,LUD5,PL63	46 u	41 u	17 u
KM2,LUD5,PT	66 	167 	176 
KM2,LUD5,PT1	66 	167 	176 
KM2,LUD5,PT11	17 u	47 	80 
KM2,LUD5,PT15	: 	6 u	: 
KM2,LUD5,PT16	22 u	61 	13 u
KM2,LUD5,PT17	: 	: 	17 u
KM2,LUD5,PT18	27 u	53 	66 u
KM2,LUD5,RO	83 	200 	: 
KM2,LUD5,RO1	18 u	87 	: 
KM2,LUD5,RO11	: 	52 	: 
KM2,LUD5,RO12	18 u	35 u	: 
KM2,LUD5,RO2	14 u	19 u	: 
KM2,LUD5,RO22	14 u	19 u	: 
KM2,LUD5,RO3	15 u	34 u	: 
KM2,LUD5,RO31	15 u	34 u	: 
KM2,LUD5,RO4	36 u	60 u	: 
KM2,LUD5,RO41	21 u	35 u	: 
KM2,LUD5,RO42	15 u	25 u	: 
KM2,LUD5,SE	93 	57 u	82 
KM2,LUD5,SE1	: 	: 	17 u
KM2,LUD5,SE11	: 	: 	17 u
KM2,LUD5,SE2	39 u	48 u	33 u
KM2,LUD5,SE21	14 u	20 u	: 
KM2,LUD5,SE22	25 u	20 u	33 u
KM2,LUD5,SE23	: 	8 u	: 
KM2,LUD5,SE3	54 u	10 u	32 u
KM2,LUD5,SE31	32 u	: 	24 u
KM2,LUD5,SE32	: 	10 u	8 u
KM2,LUD5,SE33	22 u	: 	: 
KM2,LUD5,SI	9 u	38 u	49 u
KM2,LUD5,SI0	9 u	38 u	49 u
KM2,LUD5,SI03	: 	11 u	41 u
KM2,LUD5,SI04	9 u	27 u	9 u
KM2,LUD5,SK	71 u	12 u	38 u
KM2,LUD5,SK0	71 u	12 u	38 u
KM2,LUD5,SK02	34 u	: 	16 u
KM2,LUD5,SK03	37 u	: 	: 
KM2,LUD5,SK04	: 	12 u	21 u
KM2,LUD5,UK	422 	253 	251 
KM2,LUD5,UKC	19 u	: 	: 
KM2,LUD5,UKC2	19 u	: 	: 
KM2,LUD5,UKD	43 u	67 u	55 u
KM2,LUD5,UKD3	: 	: 	16 u
KM2,LUD5,UKD4	13 u	47 u	25 u
KM2,LUD5,UKD6	16 u	: 	: 
KM2,LUD5,UKD7	14 u	20 u	14 u
KM2,LUD5,UKE	17 u	15 u	: 
KM2,LUD5,UKE1	17 u	: 	: 
KM2,LUD5,UKE4	: 	15 u	: 
KM2,LUD5,UKF	68 u	: 	17 u
KM2,LUD5,UKF1	35 u	: 	17 u
KM2,LUD5,UKF2	33 u	: 	: 
KM2,LUD5,UKG	14 u	22 u	10 u
KM2,LUD5,UKG2	14 u	22 u	10 u
KM2,LUD5,UKH	48 u	20 u	54 u
KM2,LUD5,UKH1	32 u	20 u	24 u
KM2,LUD5,UKH2	16 u	: 	13 u
KM2,LUD5,UKH3	: 	: 	17 u
KM2,LUD5,UKJ	8 u	: 	34 u
KM2,LUD5,UKJ1	8 u	: 	16 u
KM2,LUD5,UKJ4	: 	: 	18 u
KM2,LUD5,UKK	34 u	19 u	: 
KM2,LUD5,UKK1	: 	19 u	: 
KM2,LUD5,UKK2	34 u	: 	: 
KM2,LUD5,UKL	33 u	25 u	19 u
KM2,LUD5,UKL1	16 u	25 u	19 u
KM2,LUD5,UKL2	17 u	: 	: 
KM2,LUD5,UKM	78 u	65 	36 u
KM2,LUD5,UKM2	: 	39 u	18 u
KM2,LUD5,UKM3	47 u	19 u	18 u
KM2,LUD5,UKM5	31 u	: 	: 
KM2,LUD5,UKM6	: 	8 u	: 
KM2,LUD5,UKN	60 u	20 u	26 u
KM2,LUD5,UKN0	60 u	20 u	26 u
KM2,LUD6,AT	2146 	1932 	1923 
KM2,LUD6,AT1	826 	818 	763 
KM2,LUD6,AT11	157 	155 	198 
KM2,LUD6,AT12	520 	556 	459 
KM2,LUD6,AT13	149 	106 	107 
KM2,LUD6,AT2	475 	359 	450 
KM2,LUD6,AT21	156 	112 	110 
KM2,LUD6,AT22	319 	247 	340 
KM2,LUD6,AT3	845 	756 	709 
KM2,LUD6,AT31	425 	382 	355 
KM2,LUD6,AT32	161 	144 	131 
KM2,LUD6,AT33	164 	147 	141 
KM2,LUD6,AT34	94 	84 	82 
KM2,LUD6,BE	1581 	1358 	1495 
KM2,LUD6,BE1	25 u	20 u	29 u
KM2,LUD6,BE10	25 u	20 u	29 u
KM2,LUD6,BE2	955 	767 	924 
KM2,LUD6,BE21	248 	228 	268 
KM2,LUD6,BE22	75 	72 	60 u
KM2,LUD6,BE23	214 	199 	217 
KM2,LUD6,BE24	185 	140 	188 
KM2,LUD6,BE25	233 	128 	191 
KM2,LUD6,BE3	600 	572 	543 
KM2,LUD6,BE31	79 	53 	72 u
KM2,LUD6,BE32	152 	129 	132 
KM2,LUD6,BE33	221 	199 	228 
KM2,LUD6,BE34	93 	127 	88 
KM2,LUD6,BE35	55 	65 	22 
